num_insee	ArCom	ArVoiCom	PeVoiCom	LeTroCom	ArUrb	ArVoiUrb	PeVoiUrb	LeTroUrb	PaArVoi	PaLeTro	PaArVoiCom	PaArVoiUrb	RaLeArTroCom	RaLeArTroUrb	RaPeArVoiCom	RaPeArVoiUrb
2A247	169.3710717096359	4.418764713650476	628.1463787315142	330.22182045244386	16.921457540139638	2.081947255595153	299.1347971276527	160.83621292003582	47.1160469160892	48.70550731616425	2.608925284021263	12.303592942017763	1.9496943434269878	9.50486756465948	298.8205231736824	207.3156435931447
2A272	201.6080929545621	1.7337563848964705	240.0910907862374	122.43657267075075	1.8370408955770905	0.25221527561692225	38.05833192781401	19.778970784211108	14.54733074462379	16.154462962140858	0.8599636847352253	13.729431730353014	0.6072998899818233	10.766755836427754	182.34002414992108	75.78164988469081
2A035	27.01545227493888	0.24479486129601552	38.48084275444332	19.800660798272087	1.04692000619455	0.10743782638864632	18.651039036811603	9.681128877487552	43.88892226733808	48.89295855384978	0.9061290509028479	10.262276559139616	0.7329383419814275	9.247247946552756	77.77561006000745	56.901592925690025
2A041	140.8241322147024	1.8408050137691703	258.615559435331	129.76053894392072	3.681415033013538	0.30444259300826143	43.14262532484143	22.12147965783258	16.5385573556699	17.047925230483926	1.3071658847239718	8.26971667899803	0.9214368084731815	6.008961081392757	190.612227297976	78.19047712157882
2A098	62.91802001985759	1.0459046042269178	161.8944216506611	82.26691985053054	2.012236865638746	0.23182134395921317	37.19647105682731	18.40897010033401	22.164673816553695	22.37712331248207	1.6623291767554338	11.520579307427901	1.307525567787515	9.148510503255507	158.30179785672377	77.2547211616682
2A114	100.58308948478081	1.0246363688960611	142.19756417889158	72.4008676134158	1.2602407894455283	0.07859473281328265	9.019882108989888	5.044457433499163	7.67050001338136	6.967399148355552	1.0186964569736132	6.2364853979898704	0.719811530787894	4.002772704824597	140.47766299339503	32.17393205621751
2A065	46.564725029889395	0.7388723048689326	114.1890167785434	58.162394362584116	1.1970721284756716	0.20132689206930032	32.25887598375467	16.306627698159986	27.247860116371985	28.036376213304663	1.586764024472728	16.81827579810634	1.2490655603624912	13.622092863296825	132.84329507042023	71.89494176705324
2A212	62.9034088348462	0.6619691287347491	93.71340981875704	47.73887449264598	0.6470088191883714	0.09232620737728026	13.728574397584916	7.379577384519563	13.947207410373869	15.458214008912933	1.0523581169865668	14.269698439829185	0.7589234888364329	11.405682837177926	115.18153766927941	45.181739128082235
2A197	51.53345970487016	0.3825000931134414	50.201774581370096	25.27069579365472	0.0	0.0	0.0	0.0	0.0	0.0	0.742236394187393	0.0	0.49037452440373447	0.0	81.17144862690007	0.0
2A215	43.01251503991296	0.39550863513677326	54.51805572189113	27.652431168685837	0.7850428401188722	0.1135598291025643	16.347697063587272	8.757764230319426	28.71235139108745	31.670865309799208	0.9195198996612163	14.465430840101535	0.642892682351313	11.155778745773052	86.6886768470383	48.51144556759075
2A128	4.054170579990417	0.07616364594012119	11.932556165848435	6.123281071293734	0.0	0.0	0.0	0.0	0.0	0.0	1.878649268386266	0.0	1.5103659183744085	0.0	43.23740536850286	0.0
2A362	134.77506100469995	1.7946415369985032	256.12608721918133	130.5322339155909	7.388744702937883	0.7017317251477503	108.13677251477823	54.481901012697996	39.10149802513657	41.73827366497757	1.3315828044299083	9.497306421600012	0.9685191974132284	7.373634250894488	191.18990495039918	129.08858718341224
2A163	40.00714466491191	0.3333768665256654	48.25762456832454	24.97560646851054	0.4711714599010946	0.0748100433839994	12.176174249219857	6.640136064711224	22.440082349937157	26.58648578997737	0.8332933262744244	15.877456457083172	0.6242786551676928	14.092823164851879	83.57920007901605	44.51751371970993
2A011	4.7916763249891705	0.05956686988407206	10.445173505425913	5.2436950623572	0.0	0.0	0.0	0.0	0.0	0.0	1.2431321701222524	0.0	1.0943341550452181	0.0	42.79699428586374	0.0
2A142	86.02018998480597	0.6602841614017132	97.34727454415766	49.32459071343417	0.6683817085848895	0.09698347266373585	14.560629567728045	7.586174185826825	14.688141611310233	15.380105695961985	0.7675920752073919	14.510192516948301	0.5734071352568105	11.350062529222138	119.80042454815701	46.75534736480502
2A139	27.233689799942645	0.7046623769378542	101.18026398107209	53.22447160558086	3.891741641763102	0.42174192283735173	63.4072415107919	33.39412365165536	59.850211482845516	62.74204824262421	2.5874656798776425	10.836842772694622	1.9543613809426936	8.580765817878547	120.53280569427885	97.63723521115426
2A092	78.40051859482494	0.5964026104035891	89.96641850992714	46.867628794164524	2.2934013549949492	0.2865414768635089	45.428461210783404	23.838374050528554	48.04497362437844	50.86319633370627	0.7607125834024221	12.49417055760569	0.597797433412107	10.394331545418073	116.49590621661325	84.86610665804916
2A254	96.27161728478099	0.6101561971410554	90.37248467409728	45.21871385196435	0.0	0.0	0.0	0.0	0.0	0.0	0.6337861711995062	0.0	0.46969932704259987	0.0	115.69529812232605	0.0
2A269	74.77844161982979	0.7112424407556641	93.43104477625504	48.71408590384473	2.3522620680977355	0.3451370048234041	48.08084952055796	24.970210845994032	48.52592942242185	51.258707584664485	0.951133007520521	14.672557514074736	0.6514455884425211	10.615403438523895	110.78536004733641	81.84202556501111
2A359	92.88097383978545	0.5271823186470168	76.56847629141133	38.5318062508049	0.2886937633462894	0.05608735481026019	8.454775336628563	4.406214434005721	10.639081172943198	11.435265726515686	0.5675891378533318	19.427975914735356	0.41485144543456376	15.262589613757775	105.45558538551646	35.70011315882084
